10000 20000
3435 5007 -3891
7825 8755 -5837
963 6645 -4595
7840 4934 4322
4759 5286 -9631
764 2520 -2631
9184 9940 -8369
9682 7653 1848
3194 8226 1741
4000 9969 -796
1591 6993 4754
3903 4321 -4014
2515 6806 -273
9133 8854 -1349
1150 7692 1234
9814 890 -5907
8235 2246 4661
2591 787 -6963
7029 509 4023
3903 7140 2088
2745 6087 -6603
9979 5875 1999
196 5497 -50
6716 565 -7991
3689 1123 1070
4494 165 -8453
3327 3993 -4149
2008 6868 -3608
8069 1187 -2789
4979 5275 -7027
5699 2970 -7241
2664 9532 -1737
4447 18 3629
2955 8182 -3158
9800 1719 -6742
2798 5910 -2286
9298 6976 4339
3843 5674 -5868
3278 1729 2410
5826 5730 -1358
2549 1084 -5576
851 7408 -4454
8322 7463 -3944
6809 6990 -5396
5961 6041 -4140
396 5838 -61
2312 4669 -1273
8177 5644 -8866
3224 3337 447
9639 7232 -7367
5295 3769 -4018
5840 8016 1725
5062 9380 -1164
5274 8547 3134
226 2513 -182
5081 416 -8309
9057 8402 -196
275 7364 -6749
355 8189 2434
2728 3938 -3305
4275 364 -3827
3932 2484 -85
5584 2811 -4919
6195 3280 -4288
1612 1150 -7481
1399 2006 -9671
7344 5141 -4355
2953 2550 -3027
5658 3016 -2683
594 1663 -3156
3988 9852 3566
7332 4578 -7925
3698 9896 733
674 4533 1908
3576 2673 -4701
5384 4195 -5235
8998 5312 4546
281 6721 107
1601 598 2754
8307 5643 -1206
7758 8486 1318
721 3132 -8605
7582 1216 -229
5965 1853 -5971
7265 4862 -3017
2479 9812 -8819
3064 7847 4283
1063 5422 1785
5659 2578 1730
355 7448 -4010
7379 4501 2849
637 391 2060
4998 538 3949
4037 2536 -5802
317 7474 -2445
7478 4353 1485
9747 2372 -5915
2215 4741 671
2492 1390 -1893
5952 6439 3856
6751 5484 115
5463 6086 -3271
2802 3815 -6783
3254 6007 -4346
4049 4708 1520
9579 7409 364
9930 9021 -8216
7388 7825 2566
7176 1485 8
9636 6669 -3287
7513 2693 -124
6959 8261 -1533
126 5372 600
9885 1398 4169
3519 7699 4233
791 3177 2012
8297 9238 -4282
284 1656 -689
1766 5294 1974
1749 673 -8402
7350 7955 -1961
941 8115 -1711
7807 4207 -1828
9047 3268 -1680
3487 7966 -6147
1179 9701 -6751
153 5937 1281
7857 941 -9819
1220 7362 -8259
2505 9538 -1038
4220 7842 -3942
4868 8407 -4417
4690 1950 4746
7282 4575 -808
407 9744 -8319
8825 8976 -763
7537 722 4292
6894 4370 3489
2407 7517 2247
7012 7862 -6670
8015 5455 3986
2078 8020 -8946
4833 7771 -8590
9634 3948 -1239
4376 8443 -245
8797 4302 -8992
2501 1472 -9827
7373 3238 -4449
3103 5194 2024
9710 3071 -8244
2235 2019 821
485 7512 3669
9715 693 -9121
6226 3443 -1070
2471 6252 -8492
2678 6746 -7974
2397 5910 758
945 9437 -483
4229 8775 -4081
5478 8758 -668
1886 6698 905
2493 6414 -7109
9647 7233 4395
8021 4856 3311
6611 1549 -2285
8532 5290 -726
9044 1689 228
5196 125 -3152
2786 2193 -549
6861 7386 -4791
5249 4848 -2235
5233 5492 -1937
5404 7654 -6503
9191 8740 578
7577 7689 1653
1679 7311 4000
8123 5075 -9273
9087 3508 -8463
5502 7657 2856
9600 1778 4174
2899 2939 -6357
6328 7063 -6691
1224 1799 -2473
9300 6003 -1878
4690 6408 3106
5602 7066 -2698
969 1069 3260
3401 3400 -4764
8177 6548 -4089
2037 5950 3276
8081 948 -2488
2707 5691 -5940
4418 5002 -8621
565 3271 -5622
5846 9275 3464
6194 2281 -3187
2226 7257 3700
3757 5160 -6282
1433 9361 -6358
3616 5342 -4304
3254 2784 -5409
8790 3512 -7009
7829 1846 -7903
8370 9818 1942
8559 6355 -746
5823 9103 -7604
4609 6638 -120
2980 6414 -7913
3976 2772 3556
6435 2905 -3473
2283 7069 -558
8095 2431 -5817
948 8874 -1844
9464 2353 2707
4172 6331 3008
4021 66 4271
690 5981 753
972 3671 -9216
280 3552 -7067
1616 1917 582
4603 5671 -9842
6968 2442 -3665
1948 2665 -250
3528 1148 -6501
2416 5364 -8108
3678 414 -1410
5264 1297 3038
9820 6233 -9000
9582 4738 4744
4429 1495 4969
485 3144 3065
1461 7651 3893
43 9537 -3817
8825 5372 -359
3254 31 -5197
3912 87 -1307
4600 4180 -5973
7109 3732 4123
8056 169 161
4402 4745 -1832
6462 9038 4227
2858 2219 -6457
7739 6908 -3677
1035 6316 -154
1955 1654 -6500
4351 1390 -1208
4088 8397 -5269
8518 1765 -8099
7172 8626 -2284
8625 9402 -3426
626 2359 -9632
2877 187 -5758
7098 8175 -2806
7305 4144 4901
9175 5748 1353
6438 4297 1625
1911 4663 2242
4235 3396 -8156
8414 8033 -5867
9778 7674 1946
791 88 -4569
8243 4521 -5749
2633 9070 -7907
122 9660 2626
6449 1396 -886
4503 9846 -4532
6914 3659 -3411
5362 2477 -9660
8390 5403 -2830
4649 6451 2517
751 7964 4010
5256 9505 3827
7982 5810 -7440
3556 4380 -1486
8223 5062 -1426
8580 4665 -3663
9663 7278 -9461
8700 1036 4388
5804 7839 2574
5287 7324 1648
9287 7641 4399
128 8835 3364
1320 7409 -3666
6493 242 -6967
5391 8236 4451
3481 6737 1641
1874 7270 5000
2717 5235 -749
2712 4403 -9655
1498 2999 -4527
176 7741 -4389
3701 1052 -8935
7855 6860 -4111
6623 6348 -7509
8548 1059 -8876
3808 5033 4726
8138 4999 -5074
2112 2262 -1356
7849 9035 -610
1778 5900 1073
6937 8870 -366
6301 6044 2105
8229 9270 -6383
1560 4580 -1199
6616 206 393
1025 6491 -8703
1478 5323 3617
105 3302 -5850
9833 2388 -8284
8432 6061 -7278
2087 3712 -2527
6937 4184 -8246
8860 6241 -663
5082 850 309
346 3710 -6421
5875 4112 -6547
6009 6622 -5245
5512 7563 -3705
7500 4096 1364
7500 8696 3122
9970 8680 -2925
1100 6265 -2231
6198 9220 -2813
7653 7885 1503
2916 8332 -6470
5027 7090 183
7351 5960 -2264
71 4651 -2842
5860 3147 -4551
1187 6780 -3560
77 1085 1100
4438 3314 -4998
8355 3479 -1819
6879 6448 -1156
8939 1959 -2365
8975 660 737
5787 1732 -1808
80 3479 3390
6674 7163 126
8571 2627 -5793
6961 1175 934
2427 5296 -324
666 6672 -54
5884 5191 -1791
867 1482 -8657
2079 9192 3440
135 1630 -3514
4365 6006 -265
6761 9045 -5486
6389 7759 -2054
9862 1041 -2894
4468 3402 1889
54 1430 -7767
4640 1945 3350
5487 5285 -4731
609 4910 -1737
1318 5418 2404
1325 2010 2975
5506 1259 -3605
6782 5312 -7731
2863 4305 -1681
2753 1593 1847
8476 8147 -4666
2670 6656 207
7138 1981 1204
9775 9869 -7314
8065 736 -152
5600 847 -2485
2952 1203 -9070
3793 898 -4062
7920 9127 -5787
4170 9329 4271
7319 504 -6629
1020 4245 4870
276 9311 -8139
1312 9243 -2190
4347 1924 -7060
8686 3811 1451
8975 5249 -7314
3756 4580 -5595
8351 6242 435
977 5166 2785
9407 7241 -4510
6853 7592 -281
2052 813 930
6551 5111 -4027
8635 6082 -1024
8906 4896 -6954
7334 9941 -9720
6045 6756 1734
148 2766 -83
6374 7722 -3360
1324 9239 1210
1178 7483 1840
7350 3068 -4959
1531 7271 1808
4006 168 -3625
5839 7861 -1468
2262 5311 -2586
1192 8135 -2835
5551 9771 -2004
5750 4044 -9489
6131 6781 -7135
4165 6302 -6244
4666 8645 4602
1636 8476 -2614
7750 5773 -1025
6100 2835 1404
8005 9727 3531
584 1493 2026
500 7159 -4790
4655 8699 -4709
5147 4964 158
2172 9222 -6207
4296 6135 -5835
4894 5601 1845
8299 5454 -133
9041 6323 -3727
4123 7083 -8685
2544 2017 -7229
9988 5180 -2193
9060 2688 922
1566 2384 1067
7342 664 -5312
6043 6815 -834
7757 9316 -6488
4492 7112 -4517
2973 773 -5013
8544 9672 -7917
3164 5318 -5392
5307 4902 2718
9210 4603 -1816
703 2380 3794
6044 8931 1672
1657 5231 2829
5533 2668 2135
2410 8575 -2049
8162 3461 -8514
8592 3098 -5556
9256 6991 1838
7537 9196 -2443
7021 3484 -7017
436 9585 -3046
2359 5178 1589
6860 5418 -4964
5269 4889 -2218
8737 6366 3438
1376 7111 -4002
2172 5240 1451
6317 6174 -6042
9183 9758 -3723
2274 6387 1703
6016 977 -5811
8818 287 -483
9296 6672 -5689
5719 2570 -9012
2699 5288 2058
9931 1955 -2476
750 999 -5196
883 6604 -2429
5328 3566 4514
7801 5266 -1548
4655 2819 -2656
5028 8011 677
8392 7670 -1557
4422 4184 -27
9731 652 1555
2162 2682 -2516
4792 1239 -2146
7592 2625 475
4946 8887 -4135
1022 4287 704
7518 2585 2416
4476 7946 1253
6159 2765 -6149
2564 3665 -850
3842 2198 -8508
1357 5590 -3415
5065 8171 -3205
907 3657 1969
6791 8442 -9926
3116 9926 -9239
1575 2220 1997
3265 7605 -2293
3865 3396 318
855 2655 3667
2777 7392 -4231
8401 9408 -7187
7965 738 3366
3044 2632 -3307
6732 8873 4141
4078 2011 1001
2038 4632 3745
5364 8200 3957
5267 9144 -3913
5207 9175 4507
6636 1497 -9564
7154 1948 2804
3168 1924 -4458
2019 8520 2469
8164 7964 -6471
8387 6174 -9013
8939 7298 -4333
8068 8547 -418
7853 7640 -9184
2182 7646 -7885
8919 8845 -7548
3653 4320 -6278
591 839 -1846
6211 3549 1012
2961 7871 904
7278 3352 -2773
2875 8934 -2145
749 1181 -6750
6866 3606 3350
4012 9223 -6803
8479 8947 4066
738 7106 1528
9274 4592 4846
3739 9834 -3136
2289 3837 -3209
5847 7747 2040
3253 1166 -1046
6686 1538 -3856
4705 8199 -7054
9918 7880 -9552
7047 9844 -1461
370 3087 -2274
5545 5013 -3839
2945 1597 -4696
7745 1287 -9411
8881 4662 -537
2110 5549 -3357
8950 5566 -7634
1531 301 -1563
8538 2747 -846
4781 759 4513
2074 5049 -3061
3322 8432 -2817
1531 55 1226
9216 4221 -5607
2808 4558 673
5113 5147 -2877
3625 9218 -2362
7385 539 -3228
2049 97 -4586
3793 1002 -7737
2644 1417 -1197
8068 3247 2703
8867 7782 -6914
5410 3438 -9957
3046 8553 -641
7238 4698 -3910
2325 708 -5839
2697 1206 -3283
9442 1073 -469
6706 5884 -4646
1062 8851 2240
8731 8567 -2198
7111 1764 -8954
672 1771 -3464
7986 717 1877
4022 5909 -1097
8619 6964 -7571
2549 2268 -5782
9695 511 3202
4036 5495 1707
2722 9592 -5641
7264 1768 993
5193 73 -5768
2328 5366 484
1846 502 2322
184 8 -6824
9340 6489 -7353
1088 8525 3548
9854 5737 -7212
6849 2425 -723
7352 772 -9621
7011 250 -8696
5897 8219 -9344
6117 6249 -5037
2540 5421 -4702
6915 5611 -1224
5713 9643 359
3757 5927 -2663
2669 1499 -8266
5754 9090 -8379
7307 8216 -4868
2184 3894 4984
45 1223 -1615
8910 3937 1406
931 7188 3894
7136 7626 -8667
6390 5099 4628
9134 1310 -8374
4514 8050 -9543
2922 5720 -6283
5102 4323 -5651
6083 9184 332
857 2184 -6270
4403 7962 -5732
9939 2415 -3847
8562 6047 3565
1237 9725 -9238
5845 2521 3503
5310 6831 -4934
2935 6247 -9187
2731 1707 -7600
1474 9872 -7699
1265 2101 -4333
633 1045 -4605
890 7421 -519
9045 8127 -6573
2571 9910 3436
2922 9720 2086
8894 4450 -509
5926 3893 -8429
2336 809 2432
4597 5521 3884
1640 856 -2749
4164 1301 1388
5971 2853 4319
5392 4931 3535
1736 1393 248
2906 1553 -3148
7069 8839 -1471
7610 8403 3805
7254 9969 -2424
8172 7954 -4772
6676 41 3560
2619 6024 336
4690 6429 -2144
3657 2589 587
8407 5724 -8713
184 8731 -1360
6793 2957 -149
6648 7406 -9294
2319 3838 4067
8989 8984 4383
1488 5914 3368
6652 8657 864
1421 7924 1638
2803 2267 453
8632 5984 -6237
9218 5395 -4459
6240 4705 4821
6602 9923 -9133
9034 7677 -1245
2800 9957 -786
7550 6012 -9090
1453 3858 578
4235 6655 -9717
8853 2873 -9270
7383 7710 -6697
5346 4587 -4282
1302 9466 -9757
1101 1842 -5508
5990 7105 2688
9577 7794 913
182 1407 526
5868 9608 -6916
1409 3953 -2166
4506 6623 2582
9803 8934 -138
8191 8833 -8883
8230 3502 -8462
2265 3738 2778
65 7892 3657
7312 3577 -2569
7390 6840 -7320
7779 3472 -4992
1631 869 3989
1601 474 -6430
9772 657 -1940
4704 8908 2263
2083 9059 -9102
7949 500 2903
3036 5678 -5655
3985 6414 -6418
8792 3452 -419
3052 6262 -2986
774 7126 1976
3600 5783 747
3073 3455 -423
5581 9170 -741
8410 3521 -5131
3652 4506 -5459
3421 3215 4346
6986 5084 -8522
4882 6169 -7941
7052 1357 934
3827 1230 2605
250 1451 -3598
213 9900 -6335
2881 2661 4589
2645 2178 -66
2456 7415 -2792
5328 8759 -2759
1654 9165 420
7406 548 -8406
8510 8760 -6373
5580 156 3236
9065 703 2678
470 9356 -8098
6335 7261 -748
5869 4076 223
8721 5576 -3780
4314 9925 4743
2229 4226 -8107
5775 3710 -734
7359 1272 2073
5798 8655 -3673
521 1496 -5891
7097 22 1482
111 5167 -8786
1837 5991 -8937
3865 5792 -7979
411 8317 -6806
4998 4849 -3432
3068 6000 2500
3857 9728 3807
8017 1647 3824
5731 5651 -4428
9452 5757 -1354
6117 3052 2248
9023 7320 4712
639 2667 4558
1983 6004 -5136
3122 5101 -7733
2164 1734 -7975
8415 5619 -7212
5808 4732 -7262
402 5965 -1119
3369 634 -2658
7678 7733 -1245
2757 5535 3412
5782 8441 -1590
9985 7014 -8055
3861 6192 -4586
7454 4488 -3491
8603 8061 -893
8168 6303 1913
7685 769 394
3284 8102 -3601
3384 3099 -9723
1526 5148 -3749
5977 4618 -4143
4781 1767 -7261
3292 7060 -9389
3595 5316 -7357
8519 4303 -1156
2964 6461 -3087
3618 4060 -2615
9090 7652 1256
1341 8963 -4776
7987 5884 964
4574 9786 -602
944 9270 -4773
4965 5311 -244
9514 6489 -7762
1886 1429 3634
5843 7723 -6405
2515 9163 4146
5062 6076 537
6955 4503 -891
7557 3394 -8641
8275 6754 -1884
1693 8718 -9242
3047 8013 4832
8216 7965 2673
2094 7426 4866
4430 4795 -6639
783 8421 -2570
473 4707 -7029
4403 3993 -2270
9732 9697 -4734
5993 3903 2336
846 7976 -4461
2431 5769 -5368
9825 7839 3620
6996 9788 -8943
4010 469 -7418
4424 148 214
4564 8694 -554
7324 2529 88
8070 5910 -140
5019 8320 920
933 9835 1059
1572 9684 -5817
1879 9463 -104
6995 4307 500
6790 1026 -2180
7419 8093 1484
2780 6630 3009
6147 2471 -3890
5425 3332 -6345
8602 4630 3328
7775 1188 -3807
56 1431 -5842
9086 1705 416
882 795 -245
8369 2371 3048
4649 1168 1745
1627 9950 -2815
880 9899 -1488
1583 7352 -1294
2377 8736 4544
7668 4144 -7099
9051 8868 -4924
849 6842 -4982
6545 3994 -1825
7146 2031 279
5122 682 -2502
9815 9985 -1771
8696 4512 1876
6445 9691 -388
2047 9200 1634
716 391 796
5133 2935 586
181 5754 536
888 7676 -6499
7205 9402 3
9816 4342 -8635
8594 5375 -3395
5403 3847 -2321
3216 5319 -7278
9534 5942 -6485
7953 6932 3410
2031 7691 -8379
3559 7376 -864
3340 6035 1959
2775 3681 -6056
9479 1459 -1596
4060 9991 -5216
185 2488 4280
3269 5105 1339
9663 4013 3592
4749 1504 4478
2582 1943 -4060
5140 5572 1055
2335 8139 -5461
1902 8866 -9348
4318 4991 -3691
1256 6135 -2389
4725 6397 1851
2803 3350 -523
6008 3555 -4143
6175 1341 -5794
6893 4952 -8697
4549 4598 587
8130 8457 4419
3441 5337 -7586
7194 2497 -1071
9226 5487 -1280
3605 4280 3355
9807 7857 -9019
411 3010 -1844
4879 3583 -5178
485 9736 3174
9397 348 -7437
9129 4340 -6054
5039 8998 319
5168 2661 -9766
3081 4020 3635
1525 7059 -9756
7963 6713 -2073
3852 4876 -3367
4139 5957 -5920
3260 6173 -557
6896 8522 2399
5466 1068 -5296
2693 5771 -2050
4804 7362 -9492
710 1377 531
3863 9558 -9539
3307 3543 3224
1406 53 -2005
3662 2677 -322
8136 9197 -7429
9577 8747 4232
8980 56 -9100
7489 3427 -431
4891 2246 -4726
7769 4601 876
8153 1812 -4605
9317 1494 1790
6266 9385 3574
4252 935 -2201
6958 5838 -2706
1208 9132 2640
5672 365 3096
2606 1293 3878
1433 162 -8146
2772 6983 -4630
5939 2191 -2689
5700 7012 -3596
6413 6956 2393
428 7401 -8124
5394 8139 -9119
3086 3208 -4008
6182 1658 3704
2523 4630 -9673
5223 3649 -4346
3015 2999 -8265
4683 8923 4977
9465 6949 -5820
7612 5649 4413
1346 4144 2560
9149 3122 4026
2743 4847 -2088
7751 9183 86
908 6756 -5949
3044 4962 -2763
8351 7822 -3703
2455 4031 4528
351 6632 21
8374 3 1067
9911 335 -3303
3222 9993 -5438
1626 881 3165
4961 9675 -6520
8604 3632 -218
9302 7254 -5510
3243 5845 -5131
2654 310 -55
9321 3746 -1938
2246 8736 -4378
919 9248 4083
7118 5407 -8484
9967 5879 -6912
8285 9109 4328
4734 1596 -2440
5262 3459 -114
7548 3412 276
2267 4949 -846
7034 2631 1666
4100 2324 -9515
1318 304 2683
6380 383 -4932
9854 3905 1488
5665 7412 -4102
4319 1731 -6475
6774 7927 -79
3816 7402 2730
190 6581 -4838
7312 6567 -1239
3143 7475 2745
5729 1480 -7974
7921 9711 -4758
2111 7418 -5049
1642 5560 885
5337 3886 -8585
5319 3034 -761
1067 5866 -32
2576 8449 -8545
2829 1478 -2224
361 1407 -4292
9020 2518 -1076
7097 3368 312
4691 760 3816
7049 8714 3633
8294 8659 -5648
1403 9611 -7237
9402 7120 1006
5443 3738 -1914
3268 2052 412
2982 3944 4837
4445 5899 1343
9102 5359 3668
6766 4225 -4827
4344 7568 1206
9118 2409 -6134
411 539 1322
8229 6865 -8674
8468 2871 -8479
636 5548 2906
4722 9010 -7296
9988 2767 3465
2699 7250 3721
8415 7896 -8607
2553 7801 -2165
5854 7751 -8814
8405 567 -9671
9496 7553 4193
5438 5865 -8951
4676 9593 -1153
8646 2656 -9075
2820 9359 -4526
2218 5309 -8066
1502 9477 -8358
1051 7687 -9769
5079 6940 -4255
5230 4239 3405
5326 4046 -2298
7292 3451 521
1235 4244 1361
3654 4431 2228
3794 5655 -6940
5786 6442 -7917
7984 6019 -9230
4362 7259 -103
7297 8280 -3458
1279 596 -6262
5651 4266 4220
7162 3383 -5879
5146 2089 -1602
2082 7278 4487
6121 9915 711
2959 5287 -9413
1610 1108 4397
7458 1483 -1859
58 6935 55
5951 6832 3983
7460 4903 -5186
9800 8628 3505
1288 7879 -5320
8391 8986 1555
408 3951 -6709
3079 1233 3382
4879 9200 3023
1248 2832 4298
4110 8542 564
1437 190 -4244
5157 556 -2764
3084 189 -9152
8762 7686 -8003
5665 6215 -1570
7112 7655 -1166
7367 2288 -5069
8183 8011 480
7284 4651 2023
372 6047 1220
5016 745 -6950
9950 6565 -5359
4770 6379 2958
5277 3059 2674
207 1977 -5346
1806 7803 3427
2176 5580 1663
7614 3253 -1846
3654 7237 -7234
9283 5224 -8284
2557 656 470
5762 1880 3448
3538 4739 -514
4448 8985 -8471
371 2929 1526
9785 4465 -3922
2977 8060 3547
2326 9484 -1075
9700 294 666
431 8793 -7727
252 280 -9932
2653 8033 -6286
8959 7195 -9613
5866 3736 2605
500 8340 -9773
3608 3501 -7076
2538 8669 -3409
1195 348 4747
1237 1310 2817
7939 5042 -4792
9223 5771 2709
8521 5888 -8348
1303 4295 1262
7382 5544 -2230
5217 5478 -5531
9835 9988 4804
3338 2192 -7068
3504 1431 802
7917 4353 185
604 731 -4714
8631 7165 -9794
6094 5017 4102
9164 9169 -872
8486 8 -8203
2884 3540 -9066
323 9196 1421
1733 269 -7198
6490 3791 -2443
6590 4846 -580
2096 3198 -5337
8285 9934 -4818
1812 6218 275
781 2165 533
9419 7295 -7969
6976 5504 -8416
6153 9921 -9846
3621 4708 -2022
9113 2818 -684
9206 143 -6013
2953 5440 -9333
8305 7850 -4566
5429 91 526
2817 682 -5697
5951 8324 -2729
6824 5078 -5746
6008 8081 -4229
5275 7859 2405
2094 9646 -6705
6922 2507 3469
3041 4093 -3295
5050 7725 -2345
6131 46 1961
2321 5053 -3119
2492 6665 -2472
8974 7820 -7880
8951 7048 2525
1234 834 -9265
6621 3634 4014
543 2504 -7916
5036 7186 2390
5211 5714 4160
8179 2646 4994
9521 2745 -3775
4589 5667 -7330
196 7799 1239
8327 8822 4207
7105 3388 1540
3056 8614 3898
8960 4093 -9347
940 1717 -76
5910 1052 -1153
5301 1492 -1699
3051 8386 -2932
4158 8246 674
1171 7065 1365
9765 5149 -5530
5003 9399 -4063
4245 7697 1275
7633 2148 1446
7925 9535 -6891
5072 4172 3394
7745 6302 -4727
1607 1936 -5296
6402 4332 -7955
9637 7495 -8809
3165 3655 1077
3268 8146 -6932
8341 3480 568
4911 1278 226
6813 4602 -2641
7248 4178 3479
9086 4985 -1852
8107 7415 -916
8530 1045 165
8176 3927 -2072
9595 7829 -1382
2465 6783 -3677
9362 2120 -506
4913 1422 645
2847 1862 2404
5845 8928 -3753
3570 4694 -3565
4522 804 4769
4445 2505 -2887
4418 8344 -8046
1710 8051 129
9084 5319 -215
6652 5018 -9647
5519 5688 2221
4365 5366 3199
7219 2264 3751
337 5913 3958
8188 4034 -3573
8351 5512 -9190
7107 6219 2494
4026 2343 -1802
4627 1178 -5610
5648 7667 -6480
9229 372 3972
8143 6345 -7873
4201 726 -4649
180 9300 -8547
2234 4843 1006
1025 3619 -2988
7883 7422 -4886
8778 9529 -8977
6236 7033 -4678
7069 8478 -3876
2580 939 2411
2844 4947 468
8289 3416 -3650
1064 835 3333
7763 8347 1994
5243 6533 -4540
7553 5799 -2296
9841 5997 -8494
9751 8987 -6021
5492 4002 -6361
2701 5395 -8277
5331 9514 -8253
7061 4891 4593
3375 9122 -7904
3376 1199 3039
8882 4186 -5408
1005 7341 1237
6092 8237 -4820
2799 5532 -9020
267 8590 -7197
170 118 -3887
9030 3198 -9447
4474 4033 -9741
6438 1834 789
2688 1419 -4600
3890 608 -1060
8282 4051 -6751
6277 1602 -5337
6878 6117 874
6878 6804 -9605
3299 7789 -2904
7812 4336 -6437
9996 813 -5919
4740 2649 3209
8481 7306 -646
1816 476 -7177
9339 7104 -7091
294 6034 -6385
3612 9157 188
4114 242 -5874
3289 8875 -4657
209 4547 -8412
4790 6303 -1
1675 7423 3837
8412 5279 1714
348 1860 3388
4025 425 -7366
8215 9284 1064
7908 6990 -935
695 9420 4337
5515 4213 -9103
4340 1697 -6772
7515 27 -2707
4382 5798 2133
5195 2344 -5921
5098 7978 -2966
326 7950 -6790
5046 9599 4344
307 9019 -1626
6522 197 1223
1874 9773 1075
7580 4165 442
8837 3429 -1261
3616 5242 -1810
4873 7540 488
2763 2985 -9240
6768 4258 326
6946 4257 253
6797 925 -7865
7812 525 -2614
9179 2303 3429
8352 4167 3602
8281 3528 2205
2724 9239 -8063
2566 4762 -1055
4740 6265 -9627
2085 4660 -7111
6419 8172 3219
2365 1846 -8215
1217 1526 -674
4560 851 -668
2817 8133 -6624
5958 2293 4479
790 16 3661
7797 8186 4108
1642 4876 -1088
1567 1947 -1304
3306 8251 -4839
2824 5086 3982
8241 6255 1445
3283 3329 419
5839 2173 -971
5016 6455 -3880
5253 8732 4762
1716 1984 4859
9424 5484 -9483
4284 5760 -1067
2560 1875 -1767
5439 6801 -8935
3508 7954 1047
9464 4548 -3990
3908 8711 -5996
8589 1107 -680
8443 3708 -2842
7303 2354 -8631
6766 3964 -9926
8446 6532 -980
1005 7446 980
8048 1610 -1639
7589 7626 -5252
3677 5382 -5853
7488 1520 4650
3282 8254 2197
9402 2424 -1090
6273 3675 -7817
5072 8156 -2329
697 2465 -8160
1863 4577 -2542
1367 3561 -5177
2935 4188 -7091
2905 1098 3976
2130 2994 -1027
2858 71 1773
3044 4296 -5504
8463 2578 -4221
7480 7593 -7341
6029 3437 53
6405 4150 -7141
6629 3665 4636
3876 2759 -5156
1694 7048 -7410
3807 2576 624
3005 2548 -7709
9495 5247 4306
9395 2003 3673
9490 6241 -5593
9842 2842 -9168
3263 4388 -9259
9693 4190 -5120
2231 5031 -4278
9308 321 -8180
8306 8830 -6412
6681 1802 -6297
995 1506 3520
1914 8317 -7287
7938 7781 -6397
2859 6170 -5279
7347 8067 -9392
6839 4786 -8799
8632 292 -9920
9907 1795 4884
7536 814 206
2327 116 -5231
5162 8967 -2774
6058 476 2611
7770 1559 -3092
9017 7933 1362
6055 156 -2366
6099 9902 -4537
526 9224 63
8724 8551 -2295
6679 3221 -6366
6924 293 3754
2002 1721 3788
3563 1901 101
7085 9876 -9749
8764 7245 -2091
6677 4166 -9465
9851 9310 -8547
518 2190 2323
2756 2038 651
1522 957 2509
1930 954 -6495
8794 5480 -6162
272 2128 1022
5931 9372 -4395
71 2722 -919
1751 1916 640
2117 6895 -5891
8943 6454 -6779
5566 4667 -6251
9435 7717 -7214
2770 3975 -726
9542 4735 -608
6851 6331 -528
1272 7166 4081
2769 8880 -6948
2865 5019 -5795
2707 7722 478
2399 8582 -4850
8724 3186 -6766
7453 5170 -4344
5688 1522 -9321
88 7118 -4206
5962 7770 -2646
3262 3631 -8543
4707 4640 4866
4037 3832 -9092
4313 8259 -5362
3270 3052 -6628
1506 5280 -5825
5428 3034 -1048
2979 5709 -9369
5709 2918 -3851
5145 8195 1421
6940 8601 -1048
355 7834 -427
4295 2639 -7498
9018 2220 -8661
4332 9646 -7717
8735 6843 -9392
8915 4038 -765
3631 1806 554
2544 2948 3338
6629 6246 -7832
3785 6800 515
92 8176 -6980
6494 3383 -5756
4623 4131 4294
409 5267 -3792
9488 7512 -709
5795 2901 -1338
7169 8554 -4859
4703 5205 1750
9858 7571 -1087
328 5728 -3579
1831 4774 3529
3011 8608 -5109
9749 2235 1061
4832 1738 -8294
6794 9076 3461
7891 2449 -6067
470 6751 -3319
2777 3688 2663
2521 4436 -1130
8649 4932 -8110
7786 606 -2274
24 3471 3442
4754 5590 1242
6281 9833 -5756
6915 9467 -2603
4559 5849 -2865
8664 1758 -1930
4096 9378 2843
7626 8746 66
1033 2545 -9504
1099 9761 -1680
1928 6610 3377
2067 5297 -871
3770 546 3487
6549 6373 -8259
529 5614 -5047
1406 1688 -2088
2513 4219 630
9833 7764 4294
2967 1647 3234
1553 2921 -9555
5942 4413 -8913
7764 5241 426
9792 7358 -5083
5920 8191 -9027
1550 5242 2169
990 8800 -9981
1644 8567 2464
2296 986 -6572
980 8168 690
135 8698 -4438
4613 5286 4166
5629 4650 -760
6671 8284 4270
4572 6582 -3044
622 9004 -3102
7809 5471 -1153
1089 7583 964
7473 2169 -8864
4774 8074 -5578
9902 3391 -4811
3364 2620 -3690
437 2247 -4157
3348 9699 -3118
5816 6319 -864
6796 319 4013
8291 5686 -1929
2889 4686 475
2765 2936 -1777
329 3415 -687
7005 1953 -65
2787 8130 -3109
4406 6115 -7837
6755 180 -7018
129 5347 897
9046 232 2565
9461 733 -3477
7966 393 -6305
6582 3224 -8536
8034 556 1828
3751 7027 -4593
5910 330 1162
5373 6207 3122
1522 6220 -188
6945 3159 -1370
4993 8303 -7254
9169 6729 -2315
457 9031 -2874
8709 4249 975
2114 3455 -7105
553 5147 1047
6564 9358 2434
3644 7149 4375
5585 4373 -8846
867 5895 366
444 6581 934
474 1291 3733
6661 5742 -5516
5080 7047 4111
5443 6018 -4821
3774 3465 4399
3132 8873 -4248
3117 8258 3522
3108 7309 3522
3361 6243 -228
3615 1925 -439
4973 9908 -8779
