5000 21840
1463 1949 428
4768 1536 619
2384 4461 28
1742 4244 -335
4161 4842 912
812 2524 252
4015 848 -970
3770 142 -427
1090 760 -612
2744 960 -793
712 1599 -515
3008 2155 -841
2720 1362 521
2786 2875 96
2208 2692 -718
1860 4739 -292
1284 2055 947
4348 3349 359
2204 2809 -83
276 1543 -701
4000 2118 -914
3136 4001 -563
2378 1947 -479
1246 2243 924
2280 1331 813
2075 732 -467
3629 3738 -225
3342 1221 447
291 3526 663
4420 1572 -383
2792 438 -787
3743 3380 -837
2 3363 -413
699 809 -341
2815 2715 -359
4039 1801 -836
661 676 821
2244 4806 915
2755 1197 49
3997 472 -556
4010 992 -566
4443 4720 -315
292 4828 -376
228 3880 -886
15 3416 399
1648 3238 328
4758 4017 -468
2767 2262 -844
53 2316 712
4762 295 613
3758 2399 -161
3981 4574 -731
277 3785 -133
1245 38 -261
4732 2778 290
3860 4634 960
532 2805 603
3046 3793 998
3433 2163 954
4918 2960 -149
2144 3121 -579
2963 2021 893
1431 865 11
2737 1095 235
1514 1934 -826
4965 579 -254
1742 3896 639
2800 1954 -974
4371 2104 694
4175 4214 -906
2179 1486 325
4757 1819 445
1025 3030 983
1766 4282 692
3999 72 559
4585 80 780
1833 1455 -992
2968 1606 -282
4288 1161 -747
2442 2199 872
1900 3453 753
1119 754 -671
1425 1060 -807
110 1824 425
2612 2301 -482
1797 2657 99
3114 172 562
2838 1776 -616
4021 4701 733
879 4976 -889
1196 2282 290
1311 78 766
1918 341 -345
2212 3053 -726
3963 2071 -196
231 4163 -626
199 534 -586
2733 1336 335
772 4421 999
778 2150 -765
2355 4101 399
4508 3004 345
78 2465 -335
2481 397 128
2789 4560 890
4310 902 435
1779 2572 -166
462 485 -615
2580 2439 -365
443 701 299
4965 4397 -468
1172 3997 -96
72 3956 -850
3562 3888 86
1035 1352 807
4784 2863 864
2468 1107 758
2408 1499 -745
2411 3001 -314
692 3279 443
1332 4338 -940
1871 729 630
2599 2593 121
2673 873 -756
1478 3457 -300
4424 1738 441
2802 1720 194
2434 1078 -495
1746 3067 896
1396 4359 273
898 4976 -722
4317 2303 -792
3540 3299 873
2068 4808 823
917 920 15
3714 1456 542
406 399 39
3998 3661 -584
4981 1518 -655
3740 3198 -222
3608 2864 -298
1753 2073 -665
2518 3835 -451
3021 3233 162
1322 4072 -418
4613 3584 -602
2141 2971 -825
3451 34 -878
1830 1417 -358
3045 4594 -147
1200 3170 -91
2975 3029 -361
4152 3964 -909
3638 892 -1
4770 1487 249
2595 4304 538
1223 1175 -159
175 3982 245
4645 3084 -550
3769 4738 -309
4587 4125 -840
329 559 832
1223 931 -811
4408 3140 -428
1494 2074 -247
3510 4635 837
2624 4442 790
3664 3851 -72
4445 1700 -827
764 1973 466
560 959 -536
1490 1187 476
3750 1459 -141
2633 2892 -30
3379 3221 -562
1946 397 61
2962 3216 615
4317 2882 -278
1446 4685 270
1519 4969 -280
1905 2585 613
2389 303 519
1760 309 -990
4519 4100 -408
3570 4475 -119
3500 2610 421
1532 4964 -233
2253 715 901
2498 246 156
657 2704 901
2299 1587 -481
3517 4662 -633
4234 909 -337
3861 4010 674
620 1893 287
1772 3173 -233
3651 4234 -190
4668 4371 161
646 767 -593
2018 1222 -831
1090 2422 -223
4169 4551 888
4538 2560 404
2585 2516 538
3470 1718 -987
1044 3357 -171
3667 3818 -593
173 2361 -307
3663 1406 537
93 4182 341
4319 2870 -565
771 2901 974
4631 1074 213
3751 2739 -211
877 627 170
3476 507 243
1210 991 136
1960 2449 -842
790 664 -983
1537 1451 138
375 1702 -616
2645 3416 252
2837 4149 316
4438 1482 402
414 4705 679
3800 2607 97
1929 1238 690
4328 1171 759
4961 2692 806
3747 146 -180
624 4783 -134
1025 689 303
4333 4012 844
4564 1444 -195
323 1440 -760
4624 418 903
4928 1835 -481
4009 3956 587
567 969 723
3316 677 -797
1930 3489 -485
1531 1436 -98
455 1087 386
4120 4108 738
3606 2108 -256
148 932 883
3028 3557 816
4381 826 -836
55 4345 992
4266 4843 -150
247 3347 740
1365 4102 -93
53 1648 997
860 2878 -294
715 1202 -307
2179 990 810
3767 987 940
3817 4775 59
3549 3846 -663
453 4004 500
3001 214 115
1390 2359 -26
4270 3338 -932
4076 4500 630
1653 464 160
2878 2115 -978
3469 2111 -460
2721 1291 869
1195 1353 903
3481 2818 55
2726 2108 -524
2607 3377 -731
4130 2402 305
4231 1236 529
3160 3678 91
2085 3703 -605
3238 1415 831
2452 3916 -879
1256 4186 444
4426 2594 269
1058 239 550
4364 1031 110
2560 2638 -848
2993 4893 -225
3357 4314 969
3405 19 785
452 1507 -701
1541 4914 118
3863 2714 -100
969 600 295
1001 3805 911
3275 946 -95
2634 2978 -763
4747 2977 -398
2103 4480 567
2372 3255 849
4387 3873 578
3607 2012 947
1398 1676 -69
4194 657 861
3551 4272 222
1892 3029 -547
3865 4602 -336
1551 797 -357
3440 3871 258
2379 2238 -219
887 3117 -807
2891 2199 310
3928 3291 161
342 3474 429
4879 3490 -477
1997 985 -36
2139 1211 371
4628 3381 -888
993 4791 -392
1750 217 -497
4254 2382 26
2713 597 -149
2113 4103 409
1891 1383 -490
1772 1310 -426
2848 771 76
2101 4379 -627
3457 3339 -472
2813 2199 898
4771 1986 -577
3324 34 -754
329 2083 -252
2118 1448 -65
478 1527 -539
4046 3410 -688
2291 4330 -4
230 2528 -531
3489 3575 -79
1352 2884 409
1324 3258 756
3348 553 -827
1693 1315 776
1999 1243 -557
1306 227 566
204 3633 -342
1875 510 -134
1649 421 -817
708 448 -1
3913 4908 870
3402 2509 615
3689 4968 -668
1276 433 834
290 1450 -854
2808 1302 644
3922 893 834
2014 2115 31
2206 2735 -757
4165 4129 486
2640 369 -816
320 4777 641
1305 4101 -364
4005 153 205
1316 1662 -808
954 686 -389
4743 1411 669
3564 3980 -93
6 4478 -86
2301 4440 542
2422 4977 225
3473 774 760
1226 1360 628
4790 1006 659
3830 3969 527
1941 1154 -399
1774 2080 362
969 523 340
1785 3471 227
1667 1104 837
4184 3427 -181
2879 3856 739
3629 4634 467
2095 1663 963
2097 1360 -416
1786 1877 -684
1278 2592 292
4369 4348 503
918 423 -146
54 4584 960
1974 285 794
2897 3833 -319
3795 3421 -366
1448 835 -807
1967 4724 104
4754 4063 -902
3584 678 54
2952 4586 276
2870 3187 -857
4064 4515 -441
2102 4177 292
4800 3242 -586
663 3643 760
2100 3340 47
4008 535 975
3188 3187 -969
1677 3294 678
2660 938 -682
1692 436 296
57 4471 451
2728 183 -491
3229 2409 399
1234 4772 900
3640 960 -395
4606 3101 769
2651 1075 797
2881 1046 999
3025 597 -776
3509 4999 85
1117 1641 259
3990 4988 543
2482 1565 722
4884 600 172
2339 2683 -937
982 3513 428
1984 2833 -566
3055 1180 -860
1809 298 -983
2600 1873 226
1162 2806 -487
3466 2017 948
1355 1796 -619
4006 2948 -406
1291 552 -566
3610 3583 -671
4697 2400 -883
1954 4042 -296
1974 144 310
1737 880 -898
3842 3477 249
35 63 280
1377 4967 -374
2425 3792 945
3034 399 37
4463 1712 426
4332 4776 800
1461 2093 -896
118 930 680
1408 1356 -340
2057 4425 656
2557 4007 -20
3867 1604 685
761 1236 -326
4515 1473 343
2432 1528 680
2316 2870 -123
3624 676 -259
4713 3451 344
2265 4765 654
275 1356 -36
1747 559 -34
82 3234 372
4380 1372 533
4597 2784 -958
4933 1485 592
2519 738 -651
1247 3251 578
4889 1082 -636
3575 3472 263
1630 3269 647
2180 983 -89
3478 2 -795
4873 2730 465
2970 1139 205
219 2705 769
2377 2724 297
728 752 145
2094 2400 -717
4610 746 -643
4239 370 -39
1839 786 -222
1153 2593 119
126 568 -607
629 3813 -559
2800 2752 -761
1313 3798 -983
2825 4014 -702
2116 421 -288
3946 2765 81
4290 1497 -715
924 4856 -946
4584 2059 -997
3810 520 -454
3293 2134 -938
3163 3451 189
4846 3013 958
787 2118 -934
396 1033 -502
4542 249 -368
4139 1898 447
1368 3049 -841
3025 2242 497
3907 2643 161
1425 1825 -28
1494 1443 -910
28 3979 268
3639 900 -135
1508 4630 -489
2437 642 203
3324 384 968
2724 1092 358
3310 1757 555
1493 2182 -853
650 981 -744
1930 154 -44
3832 4948 120
3331 1534 -868
1571 4908 341
3496 433 553
3930 413 -548
323 3606 753
628 3812 75
1800 195 -605
440 4185 -251
4685 2876 972
2054 3626 -776
2472 4368 127
3893 1437 502
681 4206 -583
433 3587 -929
3718 1216 240
856 1264 343
1677 2636 -270
1410 1831 -589
1297 4292 546
1475 611 535
1683 404 -483
1911 4648 -279
3076 2777 -311
2776 807 -327
1653 4816 -728
903 1968 -622
2708 460 -728
3133 4202 591
3707 4953 569
12 3558 -470
2702 1350 75
2663 658 235
857 3760 374
1082 3009 660
60 1008 -910
3559 3655 55
732 1639 -610
4823 1858 425
527 2856 -916
3362 4701 -237
579 859 776
4251 4134 780
307 2818 -555
3610 1583 -41
1663 989 785
3199 74 -163
551 2640 3
3648 3709 -203
4781 1124 673
2247 4477 425
2084 3458 361
691 4558 988
1208 2755 -661
2242 2872 341
3195 1222 896
2536 2726 -895
3225 2561 -829
4078 4280 313
3978 4784 796
3097 3833 -279
4433 1964 410
2918 4451 -904
4021 1578 461
1704 3741 -430
3163 2676 -338
4373 3078 705
3486 1677 518
3379 3324 -438
3333 3534 -542
1658 4101 -52
231 406 121
2454 4383 45
3829 3614 846
220 3283 -289
347 4794 772
3502 4163 -346
3949 2755 -934
4517 2860 -469
4411 1633 9
4010 1863 -181
4288 4366 502
2025 266 -904
2221 2254 37
1954 4148 8
4981 3714 991
2213 3429 -568
2548 236 877
3410 1899 -1
4769 2869 -489
2914 1449 -95
2965 2 436
3317 4026 -504
2863 1269 -327
1097 1211 527
325 2928 -34
2795 671 -799
3705 2948 943
2926 2700 -371
3045 2863 134
3517 1570 79
2557 3316 -393
2894 2124 -342
2080 2101 -41
4422 2063 -351
2050 4683 -400
2715 1519 18
2257 1374 337
3633 1817 -969
3826 4568 -589
3748 3731 684
3672 1675 247
463 1552 -561
3104 2691 -139
4975 4176 -356
4755 2550 -79
4176 555 212
1369 144 -782
745 4070 -821
1398 1172 213
3830 806 989
4324 548 8
4594 2273 -788
1518 425 -233
2535 1677 -281
4315 3894 -938
2588 2768 842
3967 1999 -585
4562 1062 463
3786 2671 -446
4042 4761 -975
3955 391 911
4350 3931 576
1645 3210 472
115 4423 258
795 2469 844
3216 1829 210
3483 1692 -264
357 1892 -152
2901 2023 -582
2651 3545 903
175 316 -942
276 942 -569
2638 3046 -556
1303 4551 -895
1531 2020 817
2058 1389 -606
1103 4236 -835
4372 109 379
4180 101 136
1910 3827 -369
866 2588 -522
2669 2031 -81
4867 2838 -293
3752 162 614
1340 4253 602
2080 2370 408
4168 4686 -147
1456 4105 70
4818 1199 -903
3386 4668 169
4831 4949 -755
1300 1879 -475
389 267 718
4501 2758 -222
4612 3639 565
784 2462 323
2016 678 -318
3172 2745 -621
3376 4360 -479
4437 1793 -452
2526 1094 -402
4835 4924 919
1083 3208 822
1852 4765 -897
2486 3507 -539
3265 4555 286
3585 4543 382
450 3659 811
1345 327 998
1591 3993 -290
3800 3698 176
2732 1412 716
3520 1966 -504
4655 607 326
4326 1404 20
4649 331 289
1104 4590 411
4247 4826 -304
4732 973 -639
3821 502 -30
1327 2176 63
4766 2672 694
623 4974 89
3074 4565 0
766 2772 -750
2460 1155 -861
4131 2378 995
2918 1289 -308
4638 3648 -430
891 2876 -489
1152 3303 18
2425 1966 -718
1045 1058 136
1706 4360 653
3543 4346 223
4261 2720 867
2304 1904 635
158 1766 -315
3812 1670 996
702 3745 227
1784 2047 -827
3920 3175 -675
3699 1765 -95
674 4401 -386
1103 1977 -614
884 4972 379
28 4420 292
224 1564 -867
3122 20 -998
2541 723 326
2360 3483 -699
2098 2279 314
1414 2586 -289
1516 3266 -549
1811 2482 -589
4684 1123 747
3116 3531 683
4512 3234 170
450 2197 685
2964 4712 -806
6 3596 -569
3437 1236 -964
2268 2577 82
4706 4667 -610
4154 4482 -604
2247 135 155
3651 3700 -335
543 3296 215
3212 1623 -320
1997 680 -692
4065 4232 -722
2111 4951 -474
2069 356 -908
592 3175 -482
3397 839 -517
2321 1754 -871
3304 4837 884
3355 2904 70
1894 1744 -57
555 2533 571
929 4744 373
4714 2199 601
3980 3992 -88
560 861 834
3054 533 964
2893 2602 -945
2675 4714 -245
3340 3993 -885
1656 2254 287
4132 3931 -539
2856 2239 -309
3 36 325
3776 1616 -760
2449 2827 389
3148 2598 22
2215 4496 -424
2380 1384 339
4579 2536 163
4070 1853 604
2481 1651 214
3929 4127 470
2759 1495 149
267 1845 693
1701 1445 -469
4168 558 156
4463 1633 362
1799 409 -877
1336 3880 418
3251 3642 -746
2309 242 242
2355 175 205
1027 4846 508
486 4496 834
2941 789 240
2247 1309 491
47 3454 -886
1184 4793 472
3272 713 347
1102 2988 -188
751 119 -137
3985 103 681
3086 4326 37
830 3024 -900
451 875 -323
3283 3406 -589
4576 2280 470
3383 2622 160
4049 4197 653
4027 1139 -673
710 2722 363
2409 3205 886
4892 2459 -105
1311 1120 386
1748 1492 -133
2360 1701 510
63 2324 -1000
4016 2414 -877
1884 2198 5
3329 666 378
2616 4273 356
4455 1248 -498
1641 4994 -536
20 41 258
4919 1728 822
3232 398 -480
2743 4989 42
793 336 -585
3998 3236 -375
4571 2559 -21
4854 1173 345
4477 194 -299
1256 878 -795
16 1605 408
4942 3692 -253
1516 3713 -19
1379 1015 395
4472 4669 -868
2946 1659 678
3030 3730 240
4224 1498 -257
1457 3548 -293
3143 335 133
4156 4140 916
3399 3246 953
4912 1674 566
875 2448 788
2073 3808 396
3518 1586 923
4078 2514 18
2416 2564 580
1739 4282 747
1537 2759 256
4484 3839 -27
4008 1944 688
473 1750 -720
2856 1945 83
1817 2641 -423
3224 2783 -389
1204 1107 971
3101 446 116
897 1486 695
871 2904 330
3240 3779 174
1661 2916 538
1813 1136 -175
3413 4339 -288
1217 280 -671
1508 3231 556
3255 13 -620
1182 1468 481
280 832 -46
3403 2144 -755
3148 2977 -589
3343 1887 -658
4638 4402 64
3252 2302 703
3522 3509 163
1093 3297 -858
4165 790 516
3129 1601 13
57 2164 -563
4578 1541 28
3476 985 195
2762 713 -753
492 4464 -361
770 1820 416
4465 4198 261
1406 723 379
1326 625 -349
4167 1027 981
3198 205 -406
3686 3860 -738
39 3725 -960
4298 3416 153
4542 3175 -199
2135 851 -231
2047 3960 -442
387 1437 -885
1582 4607 -630
1886 1194 298
2503 4238 596
4405 1499 -113
46 1538 -646
595 3966 -663
4508 3955 253
573 2488 -994
3376 1143 357
4456 2490 100
613 4650 -385
4202 2081 -567
3717 1712 113
3689 439 -502
4338 4690 -760
3332 264 -698
612 2511 373
3484 311 413
3893 3298 -296
678 838 -367
1077 1385 -153
1112 3733 292
2786 4822 -257
4861 3449 -180
1671 1622 944
3247 1006 986
1392 3038 -781
1000 1623 -753
335 3262 -77
1525 2634 397
1199 1294 227
2984 89 -320
627 4884 -114
2760 3770 746
233 3592 781
607 553 910
2104 4575 617
352 2275 338
4059 1731 643
834 1475 -266
569 772 -376
2830 1386 783
3114 583 -254
4217 4615 799
1497 2756 -864
910 814 410
2225 4206 753
1299 1085 -411
3333 1708 266
1350 1041 -663
831 3948 562
2181 1695 966
1252 4407 789
31 4294 899
267 4680 706
3961 914 846
1408 4062 656
129 3756 -216
322 4704 282
672 3316 -197
1501 2264 -394
888 4481 47
3244 872 162
4227 4271 -719
4799 1121 -897
4195 1575 -57
180 2403 442
4699 2756 720
1093 887 -615
1289 2521 445
2415 96 878
230 3257 -981
4626 4823 506
1012 4622 -533
1913 4630 -688
2891 427 -840
1720 3820 -380
3583 53 -719
445 1223 -286
2130 3316 -220
4149 1200 -14
4121 775 -374
36 2840 797
694 4525 -433
1023 4897 566
3714 4728 -216
3914 1903 -383
1492 3540 754
945 1325 -95
1411 3478 132
4605 811 -672
3700 1207 657
1814 4741 849
1168 4008 -599
3735 728 559
3812 1679 702
1418 1021 -465
3950 263 248
3697 3048 746
4546 4926 574
4190 1586 361
1055 1559 -833
4352 121 -576
1672 1112 292
1827 4986 -337
3634 3791 -632
1922 3685 -31
2903 1901 876
2891 1423 826
4893 4100 -889
3327 405 -746
2599 2589 26
4100 132 -815
1181 3698 -308
2401 1397 45
26 130 -59
1870 3429 -622
34 3490 493
1174 1403 458
1886 497 -582
4514 1027 796
3062 340 175
2715 1584 850
1625 1824 -307
3899 3606 -983
3548 1983 -630
4608 636 797
1013 4361 -561
4326 424 610
1682 267 701
2968 2109 -251
4539 3893 -402
1043 464 402
2081 374 -47
967 2104 344
1833 2570 -511
2971 2148 -790
161 1611 -167
1292 1766 -27
2374 3925 419
905 365 -744
1808 2963 969
4478 3008 -951
4682 3424 334
4203 1006 422
1370 1312 719
2025 4547 -492
1881 461 354
1176 1957 671
47 645 383
296 589 -303
2806 2592 629
26 4512 418
4113 695 -344
2481 605 832
1242 80 528
3667 3049 740
1125 2694 -887
438 1774 -291
4972 3221 65
1793 2362 -838
2295 2852 695
2968 2580 685
1567 2451 -256
155 121 762
136 3524 -589
3156 1124 329
1025 2326 345
3923 4597 -783
937 4364 -325
3712 2168 260
416 676 903
3195 3870 873
511 4651 -116
3027 4697 -262
2597 3117 133
1178 2440 -581
4967 3547 -433
3962 139 523
2754 4613 -623
1710 2280 -675
4232 3175 920
143 1195 -639
4069 1593 -258
138 2805 806
3637 1317 -327
1210 4323 892
2829 2989 -536
4447 624 -488
3914 2117 205
2370 1341 235
4025 884 480
4939 3508 -694
2372 320 630
4210 3732 -524
950 4855 134
4703 358 763
4732 4506 -160
3302 1222 837
1159 3500 -507
434 1189 974
498 1584 -367
3093 2299 -902
2116 736 -527
2713 4770 -822
3971 3386 -86
1182 4270 -391
1694 3837 -375
2609 2289 -992
1996 4417 983
3437 2915 -800
2558 3845 582
256 3950 -635
3830 2690 328
517 399 461
179 2348 -734
1113 2936 -330
1338 2392 -540
4404 3283 514
1066 121 -213
3246 3345 -207
4108 517 -299
4308 3633 67
3230 3020 -38
582 868 -483
3594 4305 511
2878 3252 -416
47 1889 247
742 2477 -961
4908 4857 583
990 1428 -72
3676 3324 -847
1457 428 -272
1387 321 104
4044 3607 591
379 3003 735
3362 3418 845
4195 370 923
1351 601 830
3269 223 700
1663 3577 -209
1442 4828 639
425 3052 362
4693 4386 -501
3917 4975 946
3369 388 151
2031 4472 707
535 3521 -44
2064 2483 862
1352 743 800
816 3324 -753
3211 82 785
4410 4302 -631
1963 3789 174
4611 546 77
2800 1687 810
120 60 110
2753 4150 -236
395 4887 -658
4259 4546 717
2553 3152 -44
929 3095 337
3812 415 -788
3512 4334 -186
2552 4106 -557
3757 2598 -666
1492 4181 40
3677 1332 896
4991 1100 -876
680 2873 -847
4173 4129 571
2987 4122 -86
2316 3096 -434
2321 1003 -277
2039 71 -571
4606 1989 207
3278 195 100
4768 2815 -551
1376 3478 -335
2442 592 61
4694 4605 502
478 994 469
2053 1878 680
1014 1850 -578
2704 4638 -628
3414 3828 216
2760 824 -518
1522 4292 374
153 4770 848
640 4319 860
1738 2802 92
2458 4968 -460
4968 2846 -347
1074 2006 -905
704 2199 -444
4258 3771 -850
2911 4560 309
4655 551 -437
3111 1315 -168
1065 2266 -494
4704 3018 -205
1786 2769 -375
2464 1437 273
1568 1312 -739
4546 102 -995
2425 4110 732
1231 2787 -549
4930 3862 -98
4179 1515 -891
3988 1890 142
3014 2289 419
1787 1122 -767
1253 1166 -32
692 217 750
2284 993 261
1539 1728 954
155 4282 568
3606 4404 573
1930 1036 578
4714 1179 80
4954 912 -803
4832 956 -550
1826 646 41
1571 4252 235
3242 4615 -641
160 349 -354
2464 2838 -624
3010 3353 -759
2757 2836 30
1338 1124 -563
226 1883 -869
408 4215 -5
4084 690 -650
1360 4209 -789
1074 463 808
3683 4000 -648
839 3500 -11
3921 1869 -275
56 48 -879
864 446 208
1755 1749 -8
1012 2077 555
2209 3865 103
579 3221 281
155 6 -254
2852 2676 -902
1837 4509 883
3203 1500 -856
3249 344 2
3627 4700 500
2482 3404 -884
1353 3996 776
3499 4261 -916
1216 2470 -803
2012 851 176
3839 215 78
1264 3947 -277
3027 1428 -791
4806 64 -893
186 3210 -660
1786 72 -536
4549 4918 209
184 4963 -523
2921 1595 188
1924 2294 -801
4643 1273 504
2648 3246 283
4117 1130 543
4155 1416 -474
1218 945 944
2907 2918 191
249 1468 -357
2279 3979 -2
4673 3464 388
2611 743 846
3098 4939 -393
2520 4070 390
1843 4540 300
1023 2906 -64
710 3974 457
650 1841 301
1804 3364 375
4064 2794 -309
622 3343 657
523 81 17
1841 2915 -535
1944 3754 -826
2813 2424 625
1490 2090 -944
1363 3515 -360
1827 3392 173
2416 4012 990
4336 3835 -882
954 1763 771
559 3909 -513
925 2996 297
32 4597 747
1307 1121 -219
3373 3371 -531
4838 7 173
855 3044 873
4739 3488 398
2543 4533 279
2661 1839 -445
2134 3980 193
2163 4531 644
3802 1897 -674
1607 4019 546
2861 3612 -160
1708 3559 -703
1507 4601 -586
1971 3495 -452
4528 862 721
378 1581 -353
3219 829 -180
2210 1261 486
1731 4884 -644
971 2109 -969
1933 4130 805
1494 1383 630
4031 2716 -797
3071 2947 321
2004 2685 -818
1484 3545 990
460 381 332
1479 1805 348
104 1336 -201
156 4987 552
3727 1879 662
3999 2522 -755
559 540 -238
685 181 -293
4947 2206 46
4669 1356 -752
1501 461 368
364 353 -392
2833 455 -963
273 4222 -34
3006 2945 -507
683 2348 -287
2442 2153 885
3557 607 -408
1416 320 77
2571 4125 8
3201 3701 926
917 2181 -613
2316 1053 819
1981 1516 181
859 46 -369
3405 2186 -268
1644 2138 370
1506 2148 -806
1120 4778 877
2679 426 -181
2740 2600 625
1880 4312 322
3465 3766 -881
2740 1138 -475
194 4364 323
4749 217 -237
1769 228 709
3744 4474 514
2503 786 968
4619 3790 633
543 3320 -620
2496 420 311
4005 790 237
4637 2937 -430
3704 774 980
788 3834 -903
4464 3886 -213
4750 4841 88
1254 2806 -755
4279 771 -439
3128 2985 -518
1806 226 -172
1181 1968 -141
108 3598 -149
3035 818 -169
854 2158 -622
1578 4576 290
3712 1428 582
2932 3980 259
4408 4927 910
4372 2346 725
4420 2298 -774
2009 3207 -341
1426 1521 -530
3621 2630 -654
4098 3772 -454
3542 898 -258
25 2092 -126
848 453 -989
2069 4267 -60
604 1926 829
1176 2616 882
2114 1785 -324
2931 1607 -714
142 2849 -772
3144 2231 -909
3194 193 28
3548 3205 51
2016 184 -799
3287 575 891
2794 4162 72
3041 771 -774
1552 4443 340
4915 2812 -519
4053 1894 427
3759 2558 260
4415 2324 995
542 2625 -413
2329 3256 -935
1780 4810 272
2655 2775 -291
401 4576 97
668 2534 -372
1222 1913 -915
3227 2755 851
4306 629 258
2113 3837 165
1313 4498 694
3411 3168 230
240 1190 -487
4218 1088 253
3231 4276 650
103 3295 -387
3947 3365 -325
1884 3121 473
4039 151 -582
1361 1876 731
3086 1724 -666
680 4414 391
1368 2545 -603
302 4223 -882
4783 4983 402
158 3981 -676
3300 935 721
1451 2581 80
4467 1421 363
337 1855 -281
3064 4455 504
3577 923 231
3308 2183 528
1936 3000 -699
2520 596 -783
1794 1580 -708
3348 727 190
1648 2973 -306
3261 1785 683
1435 2413 332
3113 3090 -305
1172 2028 224
1776 4564 -1
4971 4359 -180
2657 2982 238
3015 4487 -673
462 3732 506
2264 2621 -863
1805 2492 752
4615 3833 -779
2867 4395 -459
3766 4625 759
3503 4446 230
3241 3878 -689
4929 2333 244
1465 1731 568
1469 4577 285
753 15 -460
4240 383 -131
4839 4889 -402
1302 2828 -320
489 3915 867
421 2864 -731
4240 2447 692
3177 3855 859
1134 4703 -375
1485 1362 316
3744 553 -847
3067 53 154
2767 2502 657
1480 1241 404
4577 2204 -485
2751 4785 528
3775 489 40
3232 4074 16
923 864 817
4421 4308 -650
2129 3408 137
2721 869 -566
3694 4344 -244
4965 1005 -621
1409 3719 -361
4160 2812 -757
28 2799 889
3491 287 467
3350 314 -364
1814 81 -230
3585 1948 45
4154 2310 474
164 1872 667
956 3531 958
4180 95 8
2739 1089 -937
3700 3170 19
1174 3089 -266
213 633 518
4277 3329 151
1899 885 -864
3154 1468 648
3495 4095 259
1227 920 -111
4618 2772 -820
2560 3233 -68
3269 2983 -425
659 3595 -469
3026 2534 618
1649 2597 -476
4686 1138 836
1691 4280 931
3333 4877 -561
3177 2454 -551
354 4256 -375
3036 3416 761
378 324 298
110 448 -49
3028 3478 504
385 1509 45
3823 2032 439
928 3005 709
152 3170 721
3782 2773 128
3686 4200 116
2721 3451 780
2972 3549 332
3050 4844 -77
1962 3413 -875
2613 3914 779
1144 3568 820
4815 3773 -865
3505 314 -966
3784 4907 467
3151 3487 935
1415 1538 -959
4753 1156 940
1606 3792 -206
246 4239 -106
436 1490 -818
2 275 24
3250 3836 -692
3212 282 396
3934 3597 202
2373 1000 598
3700 2757 -498
3442 4365 949
1331 4961 -211
4949 3713 -299
2829 734 85
3450 538 942
980 418 862
119 665 365
3020 558 508
2680 2085 773
3776 3895 901
1343 3848 -641
348 4340 -432
3493 126 -885
453 3706 119
4287 267 991
536 1995 -742
3192 1564 -706
22 2470 -502
2463 541 -867
4706 1256 845
501 1026 -212
1235 1887 -320
2365 3234 -565
2941 1062 867
1176 2141 787
1190 2957 924
2028 670 -817
1776 1328 -771
3160 1643 423
2130 336 -540
831 4641 566
3811 1855 -210
4814 2509 -983
1500 333 589
172 3237 508
3088 4639 626
237 4061 -300
2364 2047 858
2765 798 824
4705 4512 -279
3002 1054 -501
2197 4240 168
255 205 -152
1362 3541 388
3010 3171 669
2079 4093 -129
622 3940 363
2320 2516 -148
1850 1697 767
4022 4892 128
1558 1585 461
3638 736 -997
3993 4037 383
251 4074 -824
1977 90 -352
1384 3741 -84
4248 3919 -621
1478 2340 530
39 4525 938
2478 2865 261
186 3519 -244
4852 1706 -86
63 4303 -433
1833 3558 41
1109 4200 13
3251 1302 -816
4317 242 -189
1155 4934 -798
2543 1591 -216
3170 2226 875
4412 1332 -700
2369 1341 -936
1963 3948 676
2524 4173 834
579 2406 -995
3737 555 775
2052 735 15
3043 1542 253
3146 2130 -613
390 3903 -701
4103 2140 -400
4086 1495 705
4875 4212 406
697 2964 -311
2490 4879 -950
3621 4747 951
4131 1474 -770
1895 3127 -520
377 2232 139
3105 1215 -50
4792 2812 -464
4367 2774 879
2157 4432 -694
543 124 520
4194 3235 380
442 3290 545
1333 4362 314
1443 3819 -808
764 157 -379
1299 4461 -991
895 3874 773
4495 2399 891
3665 895 -742
3935 4861 -545
1236 2208 -579
227 3870 -495
4681 1937 828
3364 2791 83
1281 798 841
4004 2432 372
3227 1798 -589
3779 4803 226
898 4125 839
3807 4158 -937
994 4360 -356
791 1926 385
3904 2396 951
4884 2043 -519
931 2655 -362
1604 4579 430
434 1208 526
4685 1294 151
738 1643 824
4739 2273 -519
2404 4292 -592
4142 574 859
4274 557 294
1275 4576 -998
2228 499 -868
972 4172 -38
4148 3074 -763
2791 3419 484
1929 4544 863
1104 1108 -981
404 3679 153
1300 1766 303
301 4980 -549
2643 1211 -512
464 813 655
2737 4896 411
2018 752 836
3225 3850 147
3858 1686 514
990 2242 -819
2334 518 418
3624 2201 -217
4195 3053 -946
943 1998 194
2616 1412 83
1575 4108 -954
4312 1586 667
1217 1025 391
1034 520 -969
2121 2897 700
1071 115 328
3177 3962 -658
2031 2628 779
162 4607 207
1768 4628 489
4929 1400 879
3332 3683 977
2662 1489 -309
1013 2759 -553
189 2510 589
3960 4362 1000
2510 4240 591
2148 3588 102
4855 3017 541
2661 3223 685
276 972 -230
2785 98 865
1936 3672 -520
1790 1173 -517
3123 83 -521
646 1915 549
